"0x003D","0x00D1","master","mx98715/25","i740 PCI"
"0x1507","0x4803","Htec Ltd.","Hawk",""
"0x1507","0x4806","Htec Ltd.","CPX8216",""
"0x1516","0x0800","Myson Technology Inc","MTD800","10/100 Mbps Fast Ethernet Controller"
"0x1516","0x0803","Myson Technology Inc","Myson MTD803/TAMARACK TC6020","PCI Ethernet controller"
"0x1516","0x0891","Myson Technology Inc","MTD891","10/100/1000 Mbps Gigabit Ethernet Controller"
"0x1519","0x2004","Telefon Aktiebolaget LM Ericsson","0x1","PCI Interface bus"
"0x151A","0x1002","Globetek Inc.","PCI-1002","4383"
"0x151A","0x1004","Globetek Inc.","PCI-1004",""
"0x151A","0x1008","Globetek Inc.","PCI-1008",""
"0x151B","0x9080","Combox Ltd","me594v02100 combox","combox cb 300a"
"0x151F","0x0568","Topic Semiconductor Corp","1.0.1.8","56k Internal Data Fax Voice Modem"
"0x1522","0x0100","Mainpine Limited","PBridge+","PCI Interface Chip"
"0x1523","0x8","Music Semiconductors","MU9C8K64","Content Addressable Memory"
"0x1524","0x0510","ENE Technology Inc","1.4.5.0","PCI Memory Card Reader Controller"
"0x1524","0x0530","ENE Technology Inc","CB-712/714/810","Memory Stick Card Reader"
"0x1524","0x0550","ENE Technology Inc","CB-712/714/810","Secure Digital Card Reader"
"0x1524","0x0610","ENE Technology Inc","???","PCI Smart Card Reader Controller"
"0x1524","0x1211","ENE Technology Inc","CB-1211","CardBus Controller"
"0x1524","0x1225","ENE Technology Inc","CB-1225","CardBus Controller"
"0x1524","0x1410","ENE Technology Inc","CB-1420","CardBus Controller"
"0x1524","0x1411","ENE Technology Inc","CB-710/2/4/810","Cardbus Controller"
"0x1524","0x1412","ENE Technology Inc","CB-712/4","Cardbus Controller"
"0x1524","0x1420","ENE Technology Inc","CB-1420","CardBus Controller"
"0x1524","0x1421","ENE Technology Inc","CB-720/2/4","CardBus Controller"
"0x1524","0x1422","ENE Technology Inc","CB-722/4","CardBus Controller"
"0x1524","0x510","ENE Technology Inc","1.4.5.0","PCI Memory Card Reader Controller"
"0x153B","0x1115","Terratec Electronic GMBH","ICE1712 Envy24","IC Ensemble Inc ICE1712 Envy24 Multichannel Audio Controller"
"0x153B","0x1143","Terratec Electronic GMBH","SAA7134HL","Philips Semiconductors SAA7134HL Multimedia Capture Device"
"0x153B","0x6003","Terratec Electronic GMBH","CS4614/22/24","CrystalClear SoundFusion PCI Audio Accel"
"0x153F","0xdead","MIPS Technologies, Inc","xx12345","Not a chip ..."
"0x1540","0x9524","Provideo Multimedia Co Ltd","saa7134","PAL/SECAM TV card w/ FM1216ME MK3 tuner (+FM radio)"
"0x1543","0x3052","Silicon Laboratories","30201543","modem"
"0x1543","0x3155","Silicon Laboratories","Unknown","Modem Device on High Definition Audio Bus"
"0x1549","0x80FF","Interconnect Systems Solutions","PCI-ISA-001","PCI/ISA Bus Bridge"
"0x1555","0x0002","Gesytec GmbH","PLX PCI 9050","Easylon PCI Bus Interface"
"0x1558","0x1558","Clevo/Kapok Computer","",""
"0x155E","0x0020","KUKA Roboter GmbH","MFC3","Multi Function Card Version 3"
"0x1562","0x0001","Symbol Technologies, Inc.","LA-41x3","Spectrum24 Wireless LAN PCI Card"
"0x1562","0x0002","Symbol Technologies, Inc.","LA-5030","Symbol Wireless Networker 802.11a/g CardBus"
"0x1562","0x0003","Symbol Technologies, Inc.","LA-5033","Symbol Wireless Networker 802.11a/g PCI"
"0x156A","0x5000","Avtec Systems Inc","NA","Wideband Advanced Signal Processor"
"0x156A","0x5100","Avtec Systems Inc","NA","High Data Rate Radio"
"0x1571","0xA001","Contemporary Controls","CCSI PCI20","ARCNET backplane"
"0x1571","0xA002","Contemporary Controls","CCSI PCI20-485D","ARCnet"
"0x1571","0xA003","Contemporary Controls","CCSI PCI20-485X","ARCnet"
"0x1571","0xA004","Contemporary Controls","CCSI PCI20-CXB","ARCnet"
"0x1571","0xA005","Contemporary Controls","CCSI PCI20-CXS","ARCnet"
"0x1571","0xA006","Contemporary Controls","CCSI PCI20-FOG-SMA","ARCnet"
"0x1571","0xA007","Contemporary Controls","CCSI PCI20-FOG-ST","ARCnet"
"0x1571","0xA008","Contemporary Controls","CCSI PCI20-TB5","ARCnet"
"0x1571","0xA009","Contemporary Controls","CCSI PCI20-5-485","5 Mbit ARCnet"
"0x1571","0xA00A","Contemporary Controls","CCSI PCI20-5-485D","5 Mbit ARCnet"
"0x1571","0xA00B","Contemporary Controls","CCSI PCI20-5-485X","5 Mbit ARCnet"
"0x1571","0xA00C","Contemporary Controls","CCSI PIC20-5-FOG-ST","5 Mbit ARCnet"
"0x1571","0xA00D","Contemporary Controls","CCSI PCI20-5-FOG-SMA","5 Mbit ARCnet"
"0x1571","0xA00E","Contemporary Controls","COM200C22","ARCNET"
"0x1571","0xA201","Contemporary Controls","CCSI PCI22-485","10 Mbit ARCnet"
"0x1571","0xA202","Contemporary Controls","CCSI PCI22-485D","10 Mbit ARCnet"
"0x1571","0xA203","Contemporary Controls","CCSI PCI22-485X","10 Mbit ARCnet"
"0x1571","0xA204","Contemporary Controls","CCSI PCI22-CHB","10 Mbit ARCnet"
"0x1571","0xA205","Contemporary Controls","CCSI PCI22-FOG-ST","10 Mbit ARCnet"
"0x1571","0xA206","Contemporary Controls","CCSI PCI22-THB","10 Mbit ARCnet"
"0x157C","0x8001","Eurosoft (UK)","Fix2000","PCI Y2K Compliance Card"
"0x1584","4003","Uniwill Computer Corp.","",""
"0x1586","0x0803","Lancast Inc","",""
"0x1588","0x1100","Solidum Systems Corp","PAX.port 1100","PAX.ware 1100 dual Gb classifier engine"
"0x1588","0x2000","Solidum Systems Corp","AMD '971","SNP 8023 packet classifier - AMD component"
"0x1588","0x8023","Solidum Systems Corp","SNP8023","PAX.ware 100 packet classifier"
"0x158B","0x0015","Allied Data Technologies","HLF-VMPEU560-C","Standar HSP Modem Series"
"0x1592","0x0781","Syba Tech Ltd.","W83787IF","Multi-IO Card"
"0x1592","0x0782","Syba Tech Ltd.","W837871F","Parallel Port Card (EPP)"
"0x1592","0x0783","Syba Tech Ltd.","TC32001 PCI I/O","Multi-IO Card"
"0x1592","0x0785","Syba Tech Ltd.","907ab184740802","Multi-IO Card"
"0x1592","0x0786","Syba Tech Ltd.","Winbond w83787if","Multi-IO Card"
"0x1592","0x0787","Syba Tech Ltd.","winbond w83787if","Multi-IO Card 2 series"
"0x1592","0x0788","Syba Tech Ltd.","w837871f","Multi-IO Card"
"0x1592","0x078A","Syba Tech Ltd.","007AB192367002ND","Multi-IO Card"
"0x15A2","0x0001","Catalyst Enterprises Inc","TA700","PCI Bus Analyzer/Exerciser"
"0x15AD","0x0405","VMware Inc.","VGA 4.0.5","Virtual SVGA"
"0x15AD","0x0710","VMware Inc.","","Virtual SVGA"
"0x15AD","0x0720","VMware Inc.","VMXNET","VMware PCI Ethernet Adapter"
"0x15AD","0x0770","VMware Inc.","n/a","Standard Enhanced PCI to USB Host Controller"
"0x15AD","0x0801","VMware Inc.","n/a","n/a"
"0x15B0","0x0001","Zoltrix International Limited","FM-1789","Pctel"
"0x15B0","0x2BD0","Zoltrix International Limited","2BD0","soft56k voice,data,fax CARP"
"0x15B3","0x5274","Mellanox Technology","MT21108","InfiniBridge"
"0x15B3","0x6278","Mellanox Technology","MT25208A0-FCC","InfiniHost TM III Ex"
"0x15B8","0x3009","Addi-Data GMBH","xPCI-3504","Analog output board"
"0x15BC","0x0101","Agilent Technologies","n2530a","DX2+ FC-AL Adapter"
"0x15BC","0x0103","Agilent Technologies","QX4","4 Port Fibre Channel Controller"
"0x15BC","0x2530","Agilent Technologies","???","HP Communications Port"
"0x15BC","0x2531","Agilent Technologies","???","HP Toptools Remote Control Adapter"
"0x15BC","0x2532","Agilent Technologies","???","HP Toptools Remote Control Adapter"
"0x15BC","0x2929","Agilent Technologies","E2929A","PCI/PCI-X Bus Analyzer"
"0x15D1","0x0001","Infineon Technologies AG","TC11IB","TriCore 32-bit Single-chip Microctrlr"
"0x15D1","0x0003","Infineon Technologies AG","PEB 20544 E v1.1","6 Port Optimized Comm Ctrlr (SPOCC)"
"0x15D1","0x0004","Infineon Technologies AG","PEB 3454 E v1.1","TE3-SPICCE 6 Port Integrated Comm Ctrlr"
"0x15D7","RS56","Rockwell-Collins Inc","hcf cx11252-41z","hcf 56"
"0x15D8","0x9001","Cybernetics Technology Co Ltd","",""
"0x15DC","0x0001","Litronic Inc.","Argus 300","PCI Cryptography Module"
"0x15E2","0x0500","Quicknet Technologies Inc","","Internet PhoneJack PCI Card"
"0x15E6","0x00000002","Agere Inc.","1646t00","v.90 Lucent Modem"
"0x15E8","0x0130","National Datacomm Corp.","NCP130","Wireless NIC"
"0x15E8","0x0131","National Datacomm Corp.","Prism II","InstantWave HR PCI card"
"0x15E9","0x1841","Pacific Digital Corp.","NetStaQ ADMA-100","ATA controller"
"0x15F1","0x2F30","Times N Systems Inc","CX11252-15","Conexant HSFi"
"0x15F2","0x0001","Diagnostic Instruments Inc","Spot RT","Spot RT Interface Board"
"0x15F2","0x0002","Diagnostic Instruments Inc","Spot RT #2","Spot RT Interface Board"
"0x15F2","0x0003","Diagnostic Instruments Inc","Spot Insight","Spot Insight Interface Board"
"0x1619","0x0400","FarSite Communications Limited","FarSync T2P","Two Port Intelligent Sync Comms Card"
"0x1619","0x0440","FarSite Communications Limited","FarSync T4P","Four Port Intelligent Sync Comms Card"
"0x1619","0x0610","FarSite Communications Limited","FarSync T1U","One Port Intelligent Sync Comms Card"
"0x1619","0x0620","FarSite Communications Limited","FarSync T2U","Two Port Intelligent Sync Comms Card"
"0x1619","0x0640","FarSite Communications Limited","FarSync T4U","Four Port Intelligent Sync Comms Card"
"0x1619","0x1610","FarSite Communications Limited","FarSync TE1","One Port Intelligent Sync Comms Card"
"0x1619","0x1612","FarSite Communications Limited","FarSync TE1C","Channelized Intelligent Sync Comms Card"
"0x1619","0x2610","FarSite Communications Limited","FarSync DSL-S1","G.SHDSL Intelligent Sync Comms Card"
"0x1619","0x3640","FarSite Communications Limited","FarSync T4E","Four Port Intelligent Sync Comms Card"
"0x1619","0x4640","FarSite Communications Limited","FarSync T4Ue (PCI Express)","Four Port Intelligent Sync Comms Card"
"0x1621","0x0020","Lynx Studio Technology Inc","LynxTWO-A","4 in/4 out Professional Digital Audio Card"
"0x1621","0x0021","Lynx Studio Technology Inc","LynxTWO-B","2 in/6 out Professional Digital Audio Card"
"0x1621","0x0022","Lynx Studio Technology Inc","LynxTWO-C","6 in/2 out Professional Digital Audio Card"
"0x1621","0x0023","Lynx Studio Technology Inc","Lynx L22","2 in/2 out Professional Digital Audio Card"
"0x1621","0x0024","Lynx Studio Technology Inc","Lynx AES16","16 in/16 out AES/EBU Audio Card"
"0x1621","0x0025","Lynx Studio Technology Inc","Lynx AES16-SRC","16 in/16 out AES/EBU Audio Card w/SRC"
"0x1629","0x1003","Kongsberg Spacetec a.s.","","Format Synchronizer v3.0"
"0x1629","0x2002","Kongsberg Spacetec a.s.","","Fast Universal Data Output"
"0x162D","0x0100","Reprosoft Co Ltd","","Repeographics controller"
"0x162D","0x0101","Reprosoft Co Ltd","","Reprographics Controller"
"0x162D","0x0102","Reprosoft Co Ltd","","Reprographics Controller"
"0x162D","0x0103","Reprosoft Co Ltd","","Reprographics Controller"
"0x162F","0x1111","Rohde & Schwarz GMBH & Co KG","TS-PRL1","General Purpose Relay Card"
"0x162F","0x1112","Rohde & Schwarz GMBH & Co KG","TS-PMA","Matrix Card"
"0x1638","0x1100","Eumitcom Technology Inc","WL11000P"," WL11000P"
"0x163C","0x3052","intel","R6793-11","RS56/HSP-PCI"
"0x163C","0xFF02","intel","SL2800 PCI","SMART LINK  56K VOICE V.92 MODEM"
"0x164F","0x0001","Datavoice (Pty) Ltd.","PLX 9054","PCI interface chip"
"0x164F","0x0002","Datavoice (Pty) Ltd.","PLX 9054","PCI interaface chip"
"0x1657","0x0646","Brocade Communications Systems","BRE040","Brocade 400 series PCIe HBA"
"0x1658","0x0704","Med Associates Inc.","905410B5","DIG 704 PCI - Interface with Millisecond Timer and Interrupts"
"0x165A","0xC100","Epix Inc.","PIXCI CL1","PCI camera link video capture board"
"0x165A","0xD200","Epix Inc.","PIXCI D2X","PCI digital video capture board"
"0x165A","0xD300","Epix Inc.","PIXCI D3X","PCI digital video capture board"
"0x165C","0x0002","Kondo Kagaku","FT232BL","FT232BL"
"0x165F","0x2000","Comartsystem Korea","XILINX SPARTAN","16 Channel Audio Capture Card"
"0x1668","0x0100","Actiontec Electronics Inc.","0304","PCI to PCI Bridge"
"0x166D","0x0001","Sibyte Inc.","BCM1125/BCM1250 PCI Configuration Header",""
"0x166D","0x0002","Sibyte Inc.","BCM1125/BCM1250 HyperTransport Configuration Heade","MIPS BCM1125/BCM1250 processors"
"0x1677","0x20ad","Bernecker + Rainer","5ACPCI.MFIO-K01","Profibus DP / K-Feldbus / COM"
"0x167F","0x4634","iba AG","","FOB-IO Card"
"0x167F","0x4C32","iba AG","","L2B PCI Board"
"0x167F","0x5344","iba AG","","FOB-SD Card"
"0x167F","0x5443","iba AG","","FOB-TDC Card"
"0x1681","0x0050","Hercules","HWGPCI-54","Hercules WiFi PCI 802.11G"
"0x1682","0x9875","PINE Technology, Ltd.","",""
"0x168C","0x0007","Atheros Communications Inc.","AR5005","802.11a Wireless Adapter"
"0x168C","0x0011","Atheros Communications Inc.","AR5bmb5","802.11a Wireless Adapter"
"0x168C","0x0012","Atheros Communications Inc.","AR5211","802.11a/b/g Mini-PCI Wireless Adapter"
"0x168C","0x0013","Atheros Communications Inc.","AR5212, AR5213","802.11a/b/g Wireless Adapter"
"0x168C","0x001A","Atheros Communications Inc.","Atheros AR5005G","Atheros AR5005G 802.11abg NIC Chipset / TP-Link (TL-WN551G)"
"0x168C","0x001B","Atheros Communications Inc.","AR5006X","802.11abg NIC"
"0x168C","0x001c","Atheros Communications Inc.","VGC-LA2R","Atheros AR5007EG Wireless network adapter"
"0x168C","0x0024","Atheros Communications Inc.","AR5008","Atheros 802.11a/b/g/n (pre-N) radio"
"0x168C","0x1014","Atheros Communications Inc.","AR5212","Atheros AR5212 802.11abg wireless"
"0x168C","0xFF96","Atheros Communications Inc.","AR5212","LAN-Express AS IEEE 802.11g miniPCI adapter"
"0x1693","0x0212","FERMA","PLX PCI9054","EPONINE ESR-PCI Board"
"0x1693","0x0213","FERMA","Motorola MPC8245","EPONINE MTM120 PCI Board"
"0x16AE","0x1141","SafeNet Inc.","SafeXcel-1141","???"
"0x16CA","0x0001","Cenatek Inc.","Rocket Drive","Solid State Disk"
"0x16EC","0x0116","U.S. Robotics","RTL8169S","RealTek 8169S chip"
"0x16EC","0x1007","U.S. Robotics","0637","U.S. Robotics 56K Win INT"
"0x16EC","0x2013","U.S. Robotics","11323A","U.S. Robotics 56K Voice Host Int"
"0x16EC","0x2F00","U.S. Robotics","USRobotics 5660A - Internal Soft Modem","http://www.usr.com/support/product-template.asp?prod=5660a"
"0x16EC","0x2f12","U.S. Robotics","E129336-1","U.S.Robotic (A- Modem/PCI)"
"0x16EC","0x3685","U.S. Robotics","???","Wireless Access Adapter Model 022415"
"0x16EC","0x5685","U.S. Robotics","E129336-1","U.S. Robotics 56K Voice Host Int (A-Modem/ PCI)"
"0x170B","0x0100","NetOctave Inc.","NSP2000-SSL","Crypto Aceletator"
"0x1725","0x7174","Vitesse Semiconductor","VSC7174","VSC7174 PCI/PCI-X SATA Controller"
"0x1734","0x007a","Fujitsu-Siemens Computers GmbH","Rage XL","ATI Rage XL (rev 27)"
"0x1734","0x1011","Fujitsu-Siemens Computers GmbH","AIC-7902W","Adaptec AIC-7902 Dual Channel U320 SCSI"
"0x1734","0x1012","Fujitsu-Siemens Computers GmbH","CSB6","Serverworks Southbridge with RAID/IDE (rev a0), OHCI USB (rev 05), GCLE-2 Host Bridge"
"0x1734","0x1013","Fujitsu-Siemens Computers GmbH","BCM5703","Broadcom Corp. NetXtreme Gigabyte Ethernet"
"0x173B","0x03E8","Altima Communications Inc.","AC1000","Gigabit Ethernet Adapter"
"0x173B","0x03EA","Altima Communications Inc.","AC1002","Gigabit Ethernet Adapter"
"0x1743","0x8139","Peppercon AG","ROL/F-100","Fast Ethernet Adapter with ROL"
"0x174B","0x0260","PC Partner Limited","RV280","Saphire Radeon 9250"
"0x174B","0x0261","PC Partner Limited","RV280","Sapphire Radeon 9250 - Secondary"
"0x174B","0x7176","PC Partner Limited","RV250","RADEON 9000 ATLANTIS PRO"
"0x174B","0x7177","PC Partner Limited","RV280","RADEON 9000 ATLANTIS PRO - Secondary"
"0x174B","0x7C12","PC Partner Limited","RV280","RADEON 9200 ATLANTIS - Secondary"
"0x174B","0x7C13","PC Partner Limited","RV280","RADEON 9200 ATLANTIS"
"0x1753","0x1001","TeraRecon, Inc.","VP500","VolumePro 500"
"0x1753","0x1004","TeraRecon, Inc.","VP1000","VolumePro 1000"
"0x1755","0x000","Alchemy Semiconductor Inc.","",""
"0x1755","0x0000","Alchemy Semiconductor Inc.","Au1500","Au1500 Processor"
"0x17AF","0x4150","Hightech Information Systems, Ltd.","200","HIS Excalibur Radeon 9600"
"0x17C0","0x12ab","Wistron Corp.","",""
"0x17CC","0x2280","NetChip","Net 2280","USB 2.0 Device Controller"
"0x17D5","0x5831","Neterion Inc.","X1","Xframe 10GbE PCI-X Adapter"
"0x17D5","0x5832","Neterion Inc.","X2","Xframe II 10GbE PCI-X 2.0 Adapter"
"0x17D5","0x5833","Neterion Inc.","X3","E3100 PCI-Express 10Gb Ethernet Interface"
"0x17EE","0x4153","Connect Components, Ltd.","RV350","Radeon 9550"
"0x1813","0x3059","Ambient Technologies Inc.","VT8237","AC97 Enhanced Audio Controller - the 8251 controller is different"
"0x1813","0x4000","Ambient Technologies Inc.","MD5628D-L-A","intel V.92 HaM Modem"
"0x1813","0x4100","Ambient Technologies Inc.","Ambient MD8820","Intel HaM V.92 Modem"
"0x1814","0x0101","Ralink Technology, Corp","2460  802.11b","RT2460  802.11b Baseband/MAC integrated chip"
"0x1814","0x0201","Ralink Technology, Corp","0x03011814","Ralink Chipset 802.11b/g WLAN Card"
"0x1814","0x0201 (2)","Ralink Technology, Corp","<unknown>","W-LAN 802.11b/g"
"0x1814","0x0201 (3)","Ralink Technology, Corp","RT2560F","RaLink"
"0x1814","0x0301","Ralink Technology, Corp","b8341462","Edimax 54 MBit WLan 802.11g rt 2500"
"0x1814","0x0302","Ralink Technology, Corp","RT2525 2.4GHz transceiver + RT2560 MAC/BBP","wireless a/b"
"0x1888","0x0301","Varisys Limited","",""
"0x1888","0x0601","Varisys Limited","",""
"0x1888","0x0710","Varisys Limited","",""
"0x1888","0x0720","Varisys Limited","",""
"0x1888","0x2503","Varisys Limited","Bt881","Video Capture (10 bit High qualtiy cap)"
"0x1888","0x2504","Varisys Limited","Bt878","Video Capture"
"0x1888","0x3503","Varisys Limited","nVidia NV28","VGA Geforce4 MX440"
"0x1888","0x3505","Varisys Limited","nVidia NV28","VGA Geforce4 Ti4200"
"0x18C9","0x1011","ARVOO Engineering BV","Leonardo CL","Video processor"
"0x18C9","0x1012","ARVOO Engineering BV","Leonardo CL-P","Video processor"
"0x18C9","0x1013","ARVOO Engineering BV","Leonardo CL-DB","Video processor"
"0x18C9","0x1014","ARVOO Engineering BV","Leonardo CL-P-DB","Video processor"
"0x18C9","0x1015","ARVOO Engineering BV","Leonardo CL-DVR","Video processor"
"0x18C9","0x1016","ARVOO Engineering BV","Leonardo CL-DVR-DB","Video processor"
"0x18C9","0x2011","ARVOO Engineering BV","Picasso 2SQ","Framegrabber"
"0x18C9","0x2012","ARVOO Engineering BV","Picasso 3C/3Cpro","Framegrabber"
"0x18C9","0x2013","ARVOO Engineering BV","Picasso LS","Framegrabber"
"0x18C9","0x2014","ARVOO Engineering BV","Picasso CL","Framegrabber"
"0x18C9","0x2015","ARVOO Engineering BV","Picasso FI","Framegrabber"
"0x18C9","0x2016","ARVOO Engineering BV","Picasso SDI","Framegrabber"
"0x18C9","0x2017","ARVOO Engineering BV","Picasso DUO","Framegrabber"
"0x18C9","0x2021","ARVOO Engineering BV","Colory","Framegrabber"
"0x18C9","0x3011","ARVOO Engineering BV","Valentino","Video Output Board"
"0x18CA","0x0040","XGI Technology Inc","8085","Volari Family"
"0x18F7","0x0001","Commtech, Inc.","ESCC-PCI-335","Fastcom:ESCC-PCI-335 Syncronous RS422/485 serial communication adapter"
"0x18F7","0x0002","Commtech, Inc.","422/4-PCI-335","Fastcom:422/4-PCI-335 Asyncronous RS422/485 serial adapter"
"0x18F7","0x0004","Commtech, Inc.","422/2-PCI-335","Fastcom:422/2-PCI-335 Asyncronous RS422/485 serial adapter"
"0x18F7","0x000a","Commtech, Inc.","232/4-PCI-335","Fastcom:232/4-PCI-335 Asyncronous RS232 serial adapter"
"0x1910","0x0001","Seaway Networks","SW5000-NCA","Seaway Network Content Accelerator"
"0x1971","0x0001","AGEIA Technologies, Inc.","","AGEIA PhysX 100 Series PCI Express Card"
"0x1971","0x1011","AGEIA Technologies, Inc.","","AGEIA PhysX 100 Series PCI Card"
"0x1971","0x1021","AGEIA Technologies, Inc.","","AGEIA PhysX 200 Series PCI Express Card"
"0x19AC","0x0001","Kasten Chase Applied Research","ACA2400","Crypto Accelerator"
"0x1B13","0x0001","Jaton Corporation USA","GeForce4 MX 440","nVidia Corporation NV17"
"0x1DE1","0x0391","Tekram","TRM-S1040","SCSI ASIC"
"0x1DE1","0x2020","Tekram","DC-390","SCSI Controller"
"0x1DE1","0x690C","Tekram","DC-690C","IDE Cache Controller"
"0x1DE1","0xDC29","Tekram","DC290M","Bus Master IDE PCI 2 controllers"
"0x3388","0x0020","Hint Corp.","HB2/HB6","Universal PCI-PCI Bridge (transparent mode)"
"0x3388","0x0021","Hint Corp.","HB1/1-SE/HB6","Universal PCI-to-PCI Bridge (non-transparent mode)"
"0x3388","0x0022","Hint Corp.","HB4","PCI-to-PCI Bridge"
"0x3388","0x0028","Hint Corp.","HB8","Dual Mode PCI-X-to-PCI-X Bridge (transparent mode)"
"0x3388","0x0029","Hint Corp.","HB8","Dual Mode PCI-X-to-PCI-X Bridge (non-transparent mode)"
"0x3388","0x0030","Hint Corp.","HB7","Transparent PCI-X-to-PCI-X Bridge"
"0x3388","0x0031","Hint Corp.","PCI 6156","Synchronous 32-Bit, 33 MHz PCI-to-PCI Bridge for Video Capture Applications"
"0x3388","0x8011","Hint Corp.","II","CPU to PCI Bridge"
"0x3388","0x8012","Hint Corp.","cmi 8330","PCI to ISA Bridge"
"0x3388","0x8013","Hint Corp.","PLX Registration Record Management","EIDE Controller"
